Name,Category,Latitude,Longitude,Area,Distance to center
Chuty's - Heart of Asia,Thai Restaurant,46.063509204025785,14.544847011566162,67,3286.555620271621
Twenty caffe,Café,46.06697463578872,14.54144272242194,67,3236.5265968772205
diVino,Restaurant,46.06691408419565,14.54181735148082,67,3257.496891183063
Dulcis,Dessert Shop,46.064903154018076,14.54419296000166,67,3307.7314711582344
Mint Cafe,Lounge,46.06738434175526,14.544867413937464,67,3486.3444439447585
Chang,Chinese Restaurant,46.068783,14.541847,67,3373.865663823034
con(fusion) pub,Asian Restaurant,46.064732,14.543584,67,3257.1126782915667
Sarajevski grill Pavza,Eastern European Restaurant,46.06562194736927,14.542838165849016,67,3252.68057308076
ŠkrnicLJ gostilnica,Restaurant,46.06373685821558,14.544626795228154,67,3281.496017118844
Cube Burger,Burger Joint,46.0614242083173,14.543631192829375,67,3110.7231119088337
